danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.596,0.744,-4.377,0.0308,0.107,0.000106,0.0665,0.373,139.877,0sdLzD6YytK2DXiChFXRyz,180130
0.548,0.587,-7.135,0.0512,0.0128,0.0104,0.11,0.685,177.925,1a0M7E4aQgkMkuwpjnX9Nr,215975
0.573,0.903,-3.703,0.0341,0.11,1.97e-06,0.275,0.425,128.935,1br1KHZHkKhCcjz6sHysT5,216799
0.582,0.914,-4.097,0.0573,0.0119,0.000408,0.201,0.268,118.076,4iZ3YEN89TU8Uwan4NwkB8,271147
0.575,0.679,-3.58,0.0796,0.114,0.0,0.175,0.358,99.049,0Q6lV86C0KMsbkltnk8ZFI,251515
0.375,0.843,-4.749,0.102,0.0389,2.07e-05,0.296,0.421,180.119,7IPU0ARQdQQmUhDthiszW4,207333
0.619,0.412,-8.655,0.041,0.65,0.0,0.12,0.638,156.041,64Zdk4gbVbCx1LqrGnTrSN,203259
0.551,0.828,-5.523,0.352,0.214,0.0,0.0571,0.928,139.662,1YO4xJXhh9A1Feg9k8xuy2,211224
0.562,0.594,-4.578,0.0558,0.318,0.0,0.311,0.423,62.876,0Uyh92tLyb9JawG8lmWCzJ,265533
0.622,0.593,-8.352,0.0916,0.163,0.0,0.0979,0.607,94.364,5WphWTUIfRe7x8NZss79cY,249093
0.654,0.899,-3.703,0.103,0.0502,0.0,0.34,0.633,99.966,2LTLUWY6bTkBZD5OAqhkuI,237903
0.806,0.906,-2.719,0.0534,0.05,0.00087,0.0625,0.797,143.975,7GhxPuxjwAbKEiQFMP5Mxd,191667
0.521,0.46,-3.829,0.102,0.286,0.00192,0.0606,0.76,99.676,1mTXUqb2MmotdisHUvQ2PQ,194400
0.694,0.816,-1.973,0.0456,0.567,1.41e-05,0.0803,0.897,99.992,3mTYmxNyeKiZuYHdOw5W0j,175000
0.668,0.815,-2.883,0.216,0.281,0.0,0.247,0.885,143.764,1JD37Pmj6xJj8dlWHgLG9C,203000
0.659,0.731,-6.553,0.14,0.552,9.64e-06,0.172,0.633,150.05,1iMaYNr5jUjV8G777JOaWB,180846
0.681,0.785,-4.165,0.105,0.16,0.0,0.582,0.933,103.084,3IW5rhsRBxstifAnjQyUI9,190813
0.794,0.62,-4.557,0.164,0.5,0.0,0.131,0.898,98.008,1RXMtaUUM2hyixi37Z7vA5,228098
0.709,0.825,-2.241,0.0645,0.604,0.0,0.0627,0.813,102.024,1miAQyBEMvHJ62JFuERLyr,201800
0.486,0.686,-2.919,0.144,0.405,0.000317,0.162,0.643,86.909,2vB4yOqziDfoG9lnWxU2US,205833
0.787,0.686,-5.093,0.086,0.123,0.0,0.0951,0.884,98.032,0x9fsFgah9WLBMDbp3ao3a,220177
0.633,0.724,-3.447,0.0739,0.274,0.0,0.223,0.488,77.506,3T4s8KFP2SGW7hfmbcICsv,200568
0.731,0.932,-1.452,0.0841,0.0614,0.0,0.255,0.914,140.083,69F89vyxsDnnYNJ9HfwoKr,221143
0.831,0.833,-4.73,0.143,0.0331,0.000326,0.153,0.802,99.994,4u28ooQAY7a7fEYBCArnJQ,273268
0.626,0.732,-5.209,0.213,0.233,0.0,0.195,0.6,81.68,6ubjhLDYW0S5BetAasu8Ti,252031
0.792,0.858,-4.438,0.156,0.0896,0.0,0.0758,0.839,95.976,64a75fbXpPSQxDcKug39AG,201089
0.756,0.808,-3.272,0.0752,0.147,0.0,0.129,0.685,100.018,2SMq0lOqCTHayWa9juoI0d,196020
0.674,0.863,-1.581,0.0828,0.303,0.0,0.15,0.854,120.027,2StZCouHC4MLNXioGHCUXP,238976
0.556,0.481,-5.136,0.0319,0.764,0.0,0.291,0.282,137.518,42fkpaPCmIjLz7pj934iQg,204392
0.691,0.832,-2.54,0.0413,0.218,8.06e-06,0.113,0.796,97.993,646tj2NAztNqfAnsnbZEWr,249000
0.706,0.875,-3.342,0.0582,0.0384,0.0,0.306,0.608,139.979,3qyuetPcx5zHDzfzPpAyGf,226111
0.732,0.779,-4.072,0.0494,0.284,0.0,0.102,0.614,119.982,60sX1vz8ToXYuaAvW5sYMs,153293
0.682,0.882,-3.384,0.0678,0.14,0.0,0.0804,0.558,100.075,4rnvC8St4YDHGuQdBEByRz,185253
0.597,0.581,-4.803,0.0298,0.473,0.0,0.0958,0.38,85.901,1L9X1uzSZoPwyVzFOIOKDh,195293
0.364,0.157,-14.76,0.0314,0.893,0.0,0.145,0.237,77.561,51gg9koXM8xJTFPZlcE7YC,244040
0.721,0.738,-4.77,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,4qu63nuBpdn0qHUHuObEj1,154983
0.691,0.695,-5.6,0.0367,0.0592,0.0,0.0647,0.514,106.064,2cc8Sw1OnCuA5bV8nqWqpE,233386
0.702,0.748,-5.215,0.0489,0.00223,0.0,0.23,0.789,110.028,2uuWT347cQG0fRkrgAZ5KQ,166962
0.759,0.459,-5.187,0.0948,0.00323,0.0,0.0788,0.695,109.997,6jjYDGxVJsWS0a5wlVF5vS,164952
0.577,0.873,-5.094,0.119,0.113,7.2e-05,0.332,0.309,140.043,6rFjVx5ZCr4Si9f41TkF4F,238002
0.476,0.765,-3.857,0.0425,0.0747,0.0,0.251,0.109,150.027,5HgTQaq12ILgzU7OXB9PwY,212800
0.544,0.704,-5.678,0.0435,0.0156,0.0,0.164,0.265,80.029,4RCpHnkhMmm67EKbI4aEO7,189062
0.678,0.47,-7.306,0.235,0.258,0.0,0.175,0.272,89.992,0T56FSDWcKwWfXy2MXAzZG,188235
0.346,0.641,-5.627,0.0504,0.136,8.4e-06,0.108,0.159,77.281,1PAgmT6YqGhd6zT9kN9gIo,264240
0.823,0.687,-7.284,0.0811,0.0909,0.000248,0.145,0.592,87.011,5maLNTxNa29qrB1qpBoh6y,202173
0.749,0.675,-3.018,0.0578,0.455,0.0,0.0721,0.835,159.987,1y9rPUiBBh6YdFnhs0okC4,158213
0.477,0.501,-9.178,0.0398,0.706,5.61e-06,0.0953,0.689,81.376,3sMC6vfTTSa0mMAPTwzDVD,253562
0.532,0.625,-7.472,0.0506,0.12,3.35e-05,0.103,0.297,145.857,5NQKpa6uCqZcaFkAbUK4XB,200548
0.55,0.858,-2.58,0.0357,0.041,0.199,0.0562,0.577,145.169,6btkdvumrTmcFzy3oFpZqS,271749
0.693,0.689,-5.49,0.077,0.103,0.0,0.111,0.4,102.035,6M0RLlETmRWBLRkuwohvE5,190588
0.628,0.453,-12.743,0.0523,0.487,0.25,0.115,0.141,104.019,7mgNqxpTacR6b338g5dEsA,219231
0.63,0.543,-11.386,0.0283,0.666,0.225,0.0972,0.547,89.992,0R9WmKhiwdJjRBOkGK1XQ4,237473
0.623,0.774,-5.733,0.401,0.511,0.0,0.295,0.736,155.738,4BxDw7WAOqSNoEUcOGBn73,147201
0.787,0.728,-3.455,0.389,0.189,2.29e-05,0.0629,0.545,180.066,4uoR6qeWeuL4Qeu2qJzkuG,200198
0.701,0.716,-3.671,0.0361,0.174,0.0,0.324,0.732,91.007,4jPy3l0RUwlUI9T5XHBW2m,140533
0.65,0.613,-6.13,0.128,0.00336,0.0,0.267,0.0804,149.972,2U5WueTLIK5WJLD7mvDODv,194621
0.545,0.323,-12.006,0.0391,0.102,2.74e-06,0.107,0.193,149.941,5uGCoNepb3NfYHzdVDXQtC,215200
0.776,0.353,-8.317,0.0687,0.435,0.0,0.302,0.658,138.035,7cflqPPi3zWfLFRRBTWeh6,189800
0.781,0.0691,-19.21,0.262,0.922,0.0,0.139,0.35,132.027,5EOhbcLaJPXa1aGsWQXAwQ,236364
0.563,0.354,-11.805,0.113,0.745,0.0,0.357,0.421,88.192,2Uq0noWIJXKwqKHKGM3Uvo,207886
0.423,0.515,-9.293,0.0494,0.0713,0.0,0.189,0.349,200.235,6dvjPTnrQoXfKjgxtE0wF7,201600
0.6,0.678,-5.363,0.0331,0.015,0.0,0.0707,0.459,134.077,04FG3jfxbSViVX9GYItO4n,150448
0.684,0.412,-10.275,0.0337,0.851,0.000516,0.0848,0.475,93.044,2Ws5oJRTfR4ERW53LIJHgo,223443
0.523,0.867,-2.441,0.043,0.04,4.16e-06,0.37,0.136,142.917,0QyQawqfiFhgrQ2rD9U2fN,207273
0.642,0.489,-7.902,0.101,0.645,0.0,0.117,0.544,129.996,45g6bWADq6XDkzsh8lz5qt,215708
0.707,0.895,-4.871,0.0406,0.0446,0.0,0.147,0.694,111.984,1R7JqSTgBf4XHJPFUx7kID,217918
0.586,0.749,-4.101,0.0315,0.0448,0.0,0.172,0.365,149.869,7x8sxMcoMdzvgiPERHcqen,192987
0.668,0.757,-5.662,0.0363,0.258,0.00246,0.121,0.259,106.009,6peq7Go4HC1toj7RjtkM0a,175673
0.684,0.585,-5.849,0.0459,0.0865,0.0,0.0656,0.8,100.062,6BuZX6myLU2B3ikhmMDPkQ,169387
0.593,0.81,-5.733,0.0625,0.602,0.0,0.119,0.712,144.011,3yOs8FffuG6hPbzQG9lIqV,207933
0.813,0.415,-5.926,0.0349,0.777,0.0,0.131,0.667,91.921,2MJz8BxxMsERULatmBikDH,170345
0.66,0.139,-16.339,0.0323,0.964,1.1e-05,0.105,0.312,79.975,19gCnDoMbugHhF7eMpLpe1,189000
0.871,0.513,-8.516,0.101,0.093,0.00302,0.352,0.647,111.976,63CGV6P4cEYZvUgvVhZWAl,192467
0.638,0.736,-4.444,0.0335,0.0255,0.0,0.142,0.404,96.989,1yvuOQGwF0Z8MbWNDSunxY,180959
0.693,0.633,-6.829,0.0406,0.69,0.00236,0.0936,0.508,77.034,0nB638XyP3dR5XwysuYRsK,187850
0.78,0.389,-8.877,0.0776,0.491,0.00242,0.0699,0.188,121.919,4ejQlM2w2X2AJqWYcMyNVm,169749
0.848,0.344,-9.904,0.0316,0.194,1.6e-05,0.0693,0.912,97.035,3tYaVw85vbfaOftHbHGpwH,175948
0.787,0.411,-5.421,0.143,0.215,1.73e-05,0.12,0.458,76.065,7FaC1LxJtcdgIgU1ATCX5O,168880
0.644,0.35,-7.82,0.0308,0.815,0.0,0.266,0.311,91.981,3jym9PY3rlgdLi1cNxpSU3,149078
0.629,0.698,-8.437,0.0801,0.55,0.00145,0.114,0.664,89.998,5KIAUydj6bQQjKAB9KDOh2,148044
0.716,0.792,-4.933,0.0805,0.275,0.0,0.0581,0.753,85.988,6g7oFzK4PdcLdI0hpzi5HT,165927
0.653,0.362,-8.699,0.0472,0.165,0.000131,0.11,0.268,129.854,4kflXMtDdukfphfpvp1708,160737
0.643,0.446,-8.727,0.0479,0.575,4.08e-06,0.239,0.635,131.95,1JwK8tDSgMNXENrG2Jq7v1,196680
0.787,0.688,-3.562,0.0381,0.00368,0.00972,0.0676,0.845,101.964,3GMGG9FusTo7RdNR2KU5Ky,167291
0.787,0.592,-6.01,0.0453,0.109,0.000219,0.095,0.642,100.02,6RHQHisyAfHVOLn1BaNDU9,147968
0.836,0.662,-5.063,0.0623,0.0284,0.00744,0.0781,0.606,111.519,3Qdy4Wp4sKtB8yxRDEqwGA,178622
0.724,0.717,-4.744,0.0456,0.28,5.63e-06,0.132,0.887,97.994,0B2uxDcDlrhe2HU2vmdJST,152391
0.731,0.484,-5.579,0.0354,0.73,3.01e-06,0.326,0.35,92.043,5OdNjYTpLjuDDPCBNWonRX,169128
0.615,0.774,-5.152,0.0551,0.0173,0.0,0.15,0.336,136.887,0mHGftgYtmpH4y17T3VZ2E,191364
0.596,0.85,-3.696,0.0366,0.00498,0.0,0.184,0.319,137.95,6Q72a8Q03iDpiCCUDKh691,230500
0.735,0.489,-10.021,0.0497,0.0216,0.0,0.0977,0.327,120.007,1Tfq54FMerlfH5gIi3UMyU,160000
0.472,0.642,-2.526,0.0484,0.201,0.0,0.0972,0.37,193.937,1IflC51n9KG5JJh5sHVU1D,156000
0.656,0.813,-4.797,0.0568,0.192,8.06e-06,0.406,0.386,107.011,14NGdYOr9abOGH6euZcpu5,176293
0.725,0.694,-5.49,0.039,0.0566,4.54e-05,0.468,0.819,117.962,44kiDYXBx8Iju8iQPyldmO,199167
0.448,0.665,-4.203,0.026,0.06,2.55e-05,0.0828,0.304,172.004,1SKPmfSYaPsETbRHaiA18G,237147
0.664,0.87,-3.651,0.0605,0.0661,0.0,0.305,0.579,126.036,4NygofUM6dOKStHFHZQdtb,189103
0.527,0.285,-9.835,0.0349,0.884,0.0,0.123,0.268,129.856,2B3kOESoYsMNFr8LxijuIc,215904
0.567,0.408,-10.236,0.0681,0.383,1.61e-06,0.141,0.369,135.03,6tcsyF9Ws4xLKAGZPcv663,203779
0.598,0.295,-8.553,0.0276,0.735,0.0,0.107,0.314,87.025,00cBcYOlnHoXX9ver3cmdE,225680
0.568,0.561,-7.992,0.0521,0.138,2.51e-06,0.103,0.465,146.972,0Aii1ZdrQwkas2lrRFz6ZY,194573
0.519,0.424,-7.813,0.0295,0.609,0.0,0.076,0.373,88.104,3RZJYec33iBmHGWEY8Izdi,185930
0.733,0.324,-8.122,0.033,0.479,0.0,0.067,0.388,141.8,42UaitnwvuKqNcD5Oa2HlD,199391
0.683,0.57,-8.513,0.216,0.103,0.0,0.12,0.667,169.883,71xLha47XAePi0EbzHAbEW,174480
0.602,0.664,-6.486,0.0379,0.119,0.0,0.0692,0.435,117.919,6WuVqsLi3eUp08vBgdEZmB,193347
0.439,0.153,-8.95,0.0479,0.874,0.0,0.107,0.104,116.76,4G92yYrUs0cvY7G41YRI0z,287693
0.542,0.371,-5.23,0.0279,0.829,0.0,0.109,0.339,96.073,6unkcRHDokaghPQKajllTM,246856
0.511,0.363,-7.65,0.041,0.816,0.0317,0.084,0.169,144.892,7hDVYcQq6MxkdJGweuCtl9,200379
0.703,0.372,-12.755,0.0521,0.0957,0.721,0.111,0.309,130.006,6dCYuYqdHRr6q6sS0KE65P,125132
0.665,0.302,-11.633,0.0409,0.198,1.17e-05,0.101,0.235,81.972,0G080Vm22mv78YJwrsVpVu,214381
0.58,0.635,-8.518,0.0792,0.726,0.000749,0.314,0.0869,100.021,3OKnLxmx3XbHmCnE4kr5tI,180133
0.783,0.435,-7.78,0.0588,0.282,0.0,0.0833,0.512,106.974,31sSFHIe4NaxltVFOEIcTa,210220
0.601,0.336,-10.295,0.034,0.718,0.0,0.423,0.413,119.866,4LfpVTgqD7suMns88pPHtm,204949
0.716,0.476,-7.494,0.097,0.569,0.000167,0.0848,0.198,96.807,6YzqHk5VEeHEzWlcpQSkJP,155668
0.487,0.778,-4.914,0.134,0.075,0.0,0.0434,0.59,100.037,2Ig1hAuqb0dsBJ20cRd6EK,181295
0.718,0.56,-6.739,0.0564,0.141,0.0,0.148,0.292,75.031,3GweDldi2HrraUKLexWUeb,203067
0.477,0.451,-8.474,0.0616,0.428,0.0,0.117,0.279,77.104,5HtsRwgPbaeOX1z6j2M6gG,241888
0.662,0.618,-6.152,0.388,0.555,0.0,0.059,0.83,94.639,3iiA4KlKkEa00FwKiFvQn0,199453
0.442,0.847,-3.874,0.0349,0.00236,1.46e-06,0.191,0.343,143.958,5vjbBPVd4ncMex8zf2V10o,255667
0.434,0.764,-3.45,0.0299,0.0534,0.0,0.437,0.309,51.317,6hpdU3OhCetJFA8a42nkpj,206413
0.321,0.675,-4.791,0.0638,0.0184,0.0,0.159,0.274,82.307,1wv65oTk6ezLpMYLaVeSeT,207143
0.39,0.534,-9.575,0.0709,0.0807,0.0,0.184,0.244,92.047,2CIYemjFXdmCWpJnfbtrD6,198765
0.862,0.729,-4.66,0.0488,0.097,1.47e-06,0.115,0.851,139.959,4f3wldin8UmItfSJKK5BF2,192586
0.59,0.294,-8.125,0.0654,0.854,0.0,0.0873,0.461,87.895,1lhm29o3syw122xynSKaAK,211364
0.702,0.741,-5.33,0.0427,0.00544,0.0,0.337,0.646,124.925,3XYRV7ZSHqIRDG87DKTtry,187585
0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,5HCyWlXZPP0y6Gqq8TgA20,141806
0.328,0.622,-7.291,0.0866,0.858,0.0,0.104,0.401,74.267,5hUYsaOyMY32yjRXeuQwGj,228093
0.659,0.617,-5.862,0.0649,0.27,0.0,0.187,0.187,119.858,5ow0sNF1zSqp71Ix5jEXWU,164010
0.809,0.778,-6.996,0.0315,0.105,0.00159,0.112,0.602,116.925,2gX2FiUB04ZercNnKcuwy9,180469
0.578,0.449,-6.349,0.286,0.0618,2.17e-06,0.119,0.1,136.006,65OVbaJR5O1RmwOQx0875b,192956
0.542,0.879,-1.427,0.0921,0.0523,0.0,0.171,0.118,159.888,2RpKh7kXSdO8NLrW9VQ46p,210000
0.451,0.632,-7.98,0.297,0.0114,0.0,0.198,0.234,132.89,3m8CQnnfJJp4eQMWWl3zay,232160
0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,5rZlwNFl01HqLWBQGryKSm,213333
0.734,0.415,-8.593,0.0305,0.559,0.0,0.0918,0.364,97.954,1sMi8ywnrNKysixM34zH9W,137195
0.563,0.837,-5.025,0.0457,0.0128,0.00922,0.0401,0.631,88.02,2umqe74ItZBWCdChsHtXjQ,213500
0.494,0.651,-4.127,0.0384,0.0819,0.0,0.104,0.162,149.979,7ksAGloyLZyKThB86rErvT,222400
0.602,0.763,-3.547,0.27,0.0038,0.000144,0.102,0.234,180.004,20KW4L9nwQ5oP4IHHrbCeY,200000
0.582,0.681,-6.138,0.0458,0.342,0.0,0.186,0.273,95.995,17Efhyf4A96n0EFXKeB7Ya,230000
0.429,0.525,-4.399,0.0382,0.458,6.35e-05,0.124,0.228,133.897,4ZAerT2NicBmzZ4VkpmWEn,205970
0.428,0.656,-3.712,0.075,0.0751,0.181,0.15,0.355,79.648,15BlympuVSfZFROojEMY2M,218933
0.55,0.147,-18.675,0.0404,0.563,0.00102,0.286,0.0346,81.991,5HsSsEeP3hU9QSfHZrzbtA,201951
0.876,0.473,-8.44,0.107,0.0119,0.0,0.0806,0.189,127.933,2CwE41FCKT4rr8WmBsOrFr,180048
0.592,0.342,-8.93,0.0339,0.193,0.00245,0.11,0.155,130.953,4cGqn0E8JCSY9gQllQj4Mf,241595
0.604,0.741,-5.571,0.0475,0.178,3.49e-05,0.409,0.473,153.947,5dPz35akJjPqb17yeqNwqH,153190
0.669,0.349,-7.771,0.032,0.902,0.0,0.0806,0.536,117.707,4UKlAy4rj6kCXZ076PyHyd,171102
0.826,0.696,-6.095,0.188,0.0314,0.0,0.0732,0.572,86.009,5vwwaSom9REk6GaeMkbhAI,259240
0.751,0.713,-5.846,0.0654,0.0246,2.74e-05,0.157,0.474,102.005,0ZERGmkfuDSrLaIzEGFdiH,187095
0.491,0.612,-5.761,0.0796,0.0699,0.0,0.0946,0.279,173.846,5poevcmYCOZ8uZQnUuOPxC,193103
0.563,0.497,-10.565,0.0359,0.0422,0.0,0.0983,0.25,129.942,43WUlzGK0qqDPFngeULWkt,214236
0.692,0.449,-7.259,0.0345,0.456,0.0,0.376,0.212,107.037,5O5Y7fYYqSRLKQwW8MMYyE,169756
0.835,0.407,-13.217,0.0442,0.53,0.0681,0.178,0.331,109.987,2LJNrBVuCNjU0qoSYZNyTU,171240
0.641,0.324,-5.851,0.0299,0.698,0.0,0.328,0.273,110.184,0E4Y1XIbs8GrAT1YqVy6dq,185487
0.449,0.465,-8.964,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3FAJ6O0NOHQV8Mc5Ri6ENp,198371
0.573,0.711,-6.268,0.0406,0.0114,0.0,0.328,0.47,105.006,46HNZY1i7O6jwTA7Slo2PI,226198
0.645,0.862,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,4a9tbd947vo9K8Vti9JwcI,229773
0.608,0.47,-6.73,0.0428,0.226,0.0,0.0963,0.241,81.0,7cgWWkpUaS94xoWI8lMGiI,227275
0.674,0.641,-5.139,0.0339,0.149,0.0,0.0925,0.664,99.91,0YJFlxeHMUr9MxSDQVuQJA,234458
0.55,0.747,-5.211,0.0407,0.0668,0.0,0.0536,0.649,79.979,5RjUtRlDonw3TBgGGMLC5b,199339
0.571,0.422,-7.561,0.0422,0.374,0.0,0.127,0.169,113.016,7DEKa5Z7Cl8s3Y7imb88OM,242293
0.77,0.817,-4.092,0.0339,0.0265,0.000103,0.084,0.866,139.979,4lAE47gj539h8R1yxPhhGG,218615
0.612,0.844,-4.694,0.0757,0.14,0.0,0.289,0.652,134.872,6pp6xf9zS55GD4nr318XUH,196776
0.541,0.779,-5.581,0.033,0.00338,0.0,0.177,0.501,94.069,1nWB8isqs2tviWk20G5pow,215753
0.475,0.53,-5.233,0.0524,0.287,0.0,0.192,0.362,131.172,5fTN1uy8LCtje2eVfKwRHv,201776
0.715,0.512,-4.778,0.0328,0.0492,0.0,0.14,0.656,119.907,6Uiq1J8hY2ohtQ5iBdrYYU,214832
0.59,0.724,-5.233,0.256,0.0218,0.0,0.0871,0.433,73.526,1haNGUm5oYnqNXAgYKetym,256600
0.579,0.468,-5.974,0.0326,0.578,0.0,0.108,0.491,121.883,0nHB8bNZtg3BuAkWr7uJNc,209634
0.774,0.708,-6.385,0.0405,0.0692,0.0,0.103,0.84,140.004,5aZPGYGzyrVyy9oYAE9dPZ,193747
0.744,0.495,-6.311,0.0634,0.0216,0.0,0.111,0.128,83.51,1hB3M3POeKMLxcEFEvPeqU,231221
0.728,0.783,-4.424,0.266,0.237,0.0,0.434,0.555,77.011,1r9xUipOqoNwggBpENDsvJ,173381
0.684,0.514,-8.584,0.0327,0.00242,0.0,0.193,0.202,88.014,6RBfz4bNLNzvt37HycN1Xf,156376
0.587,0.267,-9.206,0.0349,0.84,0.0,0.121,0.352,98.845,5QYnNhTKsN3kE7OaqILA1U,185853
0.684,0.506,-6.743,0.0338,0.159,0.0,0.26,0.352,108.036,71qB68guEJjbvtjlkZ8DF5,180596
0.651,0.483,-9.867,0.183,0.754,5.12e-06,0.135,0.387,157.765,0HCFZGK3c1TQorbyPHcj1l,198171
0.769,0.395,-7.71,0.0287,0.285,0.0,0.0776,0.558,81.485,5tmxPmmXvgJPU7bIukFX8p,157779
0.511,0.804,-3.808,0.0433,0.0619,0.0,0.0873,0.484,145.055,6DiogHhtwkVgUHUDUJVuXV,224570
0.486,0.204,-14.511,0.0449,0.938,0.0,0.108,0.243,126.144,7xSNmARgtbYjg9KqB4QA8P,200745
0.957,0.413,-6.656,0.077,0.421,0.0,0.0925,0.709,120.035,3JxRNkoNmAcPgnA5HSnKiz,177347
0.791,0.839,-2.887,0.0424,0.0849,0.0,0.193,0.349,116.991,2Y8hY4rRRQQjdaZkkwzpd9,184699
0.828,0.521,-5.583,0.137,0.858,0.0,0.13,0.369,106.009,4hTErxf8ZqFNGH0hZqEoAI,200475
0.699,0.689,-4.336,0.0581,0.289,1.62e-05,0.238,0.599,98.95,3B5yl01KF06NkYG39BdTBa,217395
0.674,0.814,-5.861,0.0692,0.0236,0.0,0.401,0.182,138.017,1G54pa1a2jZQmOpTHh4nht,182995
0.862,0.482,-6.332,0.0384,0.318,1.08e-06,0.127,0.508,112.003,5G9fgmdZOZFPmb0aEwm5uN,171912
0.706,0.558,-5.253,0.0525,0.0792,0.0,0.162,0.212,112.975,691df0fYjhhszUgQH3FGvP,169405
0.689,0.38,-8.491,0.0324,0.72,1.62e-06,0.153,0.236,97.988,5mtyJSQ7DgXBnvlSEIS4e8,203919
0.604,0.792,-4.5,0.0866,0.113,1.88e-05,0.149,0.289,119.953,2CMGiyYO8H8GhPwS73LL13,154032
0.405,0.646,-4.467,0.0307,0.349,9.41e-05,0.339,0.149,141.985,6OK7OQyyvNPd2XQIHCB1wz,267676
0.46,0.994,-3.735,0.346,0.00245,0.00605,0.222,0.0734,149.953,0uFnnurkT6KwgzfQ6KAvSi,178400
0.798,0.722,-4.037,0.0494,0.099,0.0,0.242,0.69,123.019,4hMcb6afvdD4zdPhGSJkxX,196007
0.55,0.147,-18.675,0.0404,0.563,0.00102,0.286,0.0346,81.991,5HsSsEeP3hU9QSfHZrzbtA,201951
0.731,0.597,-7.661,0.0567,0.338,0.00114,0.0771,0.863,101.991,5V7qLbZJNTwaEVbZADqofc,159013
0.713,0.676,-5.483,0.027,0.0377,0.0,0.154,0.721,99.048,5zFglKYiknIxks8geR8rcL,227395
0.498,0.778,-3.236,0.0508,0.463,0.0,0.101,0.182,149.89,4mj0eDXQaPjTIub0CI9dpW,278400
0.519,0.874,-4.219,0.0389,0.144,0.0016,0.0548,0.166,145.944,22szgJ9WufVHgefSgOD6Dv,236712
0.438,0.716,-5.241,0.034,0.128,0.0,0.255,0.227,149.965,0GY4AXqzFomDzUGtoSXB3e,266400
0.493,0.589,-6.015,0.0334,0.263,0.0,0.196,0.136,132.075,2qS7S9ramy7bLIiM71eXVX,252727
0.374,0.659,-5.427,0.0438,0.246,0.00104,0.0991,0.151,173.892,6LR3DEPjNAIQfpmrT7ishi,328276
0.227,0.187,-16.193,0.0357,0.958,0.904,0.136,0.0504,173.985,1KDMW6Yqf2JpruRc96EgJc,216552
0.556,0.728,-4.807,0.0379,0.0756,5.28e-05,0.114,0.261,98.019,0cPt48GfZPQDi9XDawLWVt,259592
0.494,0.789,-3.844,0.053,0.401,0.0527,0.0661,0.151,169.942,25JmQ3qFQkhbLZMJpdftO9,190588
0.549,0.736,-4.235,0.0317,0.243,0.245,0.181,0.249,105.048,4KWQ2b7YPN2DdMR1pCs2rz,246857
0.552,0.72,-4.201,0.0277,0.134,7.29e-05,0.0426,0.0631,94.025,6dPdWn566rx9kBGC3caEpg,216383
0.502,0.79,-3.656,0.0449,0.194,6.98e-05,0.105,0.22,96.124,3d2axfhFuJ6hzajICk5hkf,235000
0.554,0.573,-5.458,0.0302,0.214,0.623,0.104,0.0461,116.025,0a77P1NXBSMwF6CC99wIU6,273103
0.425,0.839,-4.324,0.0442,0.166,0.00337,0.14,0.0866,172.058,4jxRMf61Q59QWO4qf9jBSh,252558
0.494,0.713,-5.023,0.0345,0.135,2.82e-05,0.124,0.242,149.976,2u6I91BVXt50uX7cuBaBOB,250000
0.483,0.452,-7.469,0.0294,0.499,0.00331,0.118,0.101,132.095,5Mf80Riyki9kMLGOLZrQZr,209091
0.399,0.639,-6.027,0.0305,0.141,4.22e-06,0.178,0.189,75.135,6EnNnlSoljvFfjVVcbyhKi,240800
0.491,0.697,-6.217,0.0383,0.12,1.66e-05,0.113,0.12,100.16,0q9ocMvhcR1UsuMARC9nBs,274000
0.541,0.547,-7.784,0.0338,0.312,0.159,0.135,0.242,150.015,60sYyNbC3sf4JVXaCuGs6h,201600
0.491,0.7,-5.322,0.0377,0.0809,0.0,0.117,0.245,110.011,0Myzh7CVQzKPsz1DaC9eeF,222545
0.475,0.684,-5.82,0.0314,0.0539,0.0,0.124,0.259,114.878,3RZZcBv9kB0M2qAbjONnho,242087
0.317,0.265,-12.95,0.0335,0.935,0.79,0.104,0.0468,62.5,4ynFAVHS9bToFR50rbPGWM,176000
0.493,0.589,-6.015,0.0334,0.263,0.0,0.196,0.136,132.075,5bKPdxNsbMy5p3BFfiN3ze,252727
0.374,0.659,-5.427,0.0438,0.246,0.00104,0.0991,0.151,173.892,4yFNJq98spbD3dkjyOwQum,328276
0.494,0.713,-5.023,0.0345,0.135,2.82e-05,0.124,0.242,149.976,2RQCfjL3F1jnK9R2Gyk8EM,250000
0.438,0.716,-5.241,0.034,0.128,0.0,0.255,0.227,149.965,7nDgGZbmdYQVIskaZnIXaB,266400
0.483,0.452,-7.469,0.0294,0.499,0.00331,0.118,0.101,132.095,0RVRQ4EqQWWxFX02uSuqf5,209091
0.399,0.639,-6.027,0.0305,0.141,4.22e-06,0.178,0.189,75.135,39HR1Y2wLu0GBwD5dbdDu5,240800
0.491,0.697,-6.217,0.0383,0.12,1.66e-05,0.113,0.12,100.16,6x5gkvf832lc6HJCpWUKFR,274000
